key,url,role,type,http,bytes,sha256,download_at,n_pages,text_method,ocr_at,ocr_v,index_at,index_v,linkcheck_at,link_ok,skip_reason
https://keith-snook.info/wireless-world-articles/Wireless-World-1939/Phase-Splitting%20in%20Push-Pull%20Amplifiers.pdf,,schematic,pdf,200,1826407,d64545d8182ff636aed06edc491d03a8f1d669311145d8757bc93db887d7ab1c,2026-09-19,5,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1945/The%20Cathode%20Follower.pdf,,schematic,pdf,200,573537,bebe9bf720a5dbf8e83197656720a3a31efa75176b3dcc869379433602309785,2026-09-19,4,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1945/The%20See-Saw%20circuit%20-%20A%20self%20balancing%20phase%20splitter%20.pdf,,schematic,pdf,200,755676,c0c9898bfa9457824459a2287bca5422ec07a5079d78d5ae22b4651113b64950,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1948/Push-Pull%20Input%20Circuits%20-%20Part2.pdf,,schematic,pdf,200,307386,8a28a3897680fe69f3581c835a042d78837925622e55e8bdeb884410bf779028,2026-09-19,5,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1949/Electronic%20Circuitry%20-%20Some%20note%20on%20Phase%20Splitters.pdf,,schematic,pdf,200,1379550,cf09e307a27c4c9391a0e197a3310e11e39ae0b3f87d159ee64b0bc4a94654f8,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1949/Williamson%20WW%201949.pdf,,schematic,pdf,200,576473,8fa02a73fd39030c91ffd2fba5164c8ed14f1c640ba80c478dda03293e744608,2026-09-19,6,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1950/Bass%20Without%20Big%20Baffles.pdf,,schematic,pdf,200,449010,3bc403fd7588831f47719fd2dd8b9636cdb626891ed119e01c128f450bf71a1e,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1950/Electronic%20Circuitry%20coupling%20dc%20amplifiers.pdf,,schematic,pdf,200,929497,360572418641c7fb2bdfc2b2cb257e7eecdcd65c44d49a1db8adef402c4cd0fd,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1950/Negative%20Feedback%20by%20E%20Griffiths.pdf,,schematic,pdf,200,596905,5dd138429a494f332a64645beceadfeea4c36d25c4289512dadcb2b504a4af8d,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1950/Phase-Shift%20Oscillators.pdf,,schematic,pdf,200,927113,7ffa50887251fffaeef702f0ceca2616201bd15b7496ab31d1ea66954b7b86eb,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1950/Preferred-Value%20Attenuators.pdf,,schematic,pdf,200,809524,d3b34a356a0295c33be83eabcfcbade0352e1e326c7d7067b961b35209e11b97,2026-09-19,2,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1950/Solving%20Parallel%20Problems.pdf,,schematic,pdf,200,233867,67a691322ff7e0b023992f84fe9a000e41dc7bd98eb537c396e0c490daeac4c0,2026-09-19,1,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1951/Gramophone%20Turntable%20Speeds.pdf,,schematic,pdf,200,934640,3fac594dbf0d58cd9f9d13ca6eb438bdd8b9e3f126a7b79f79047167ab41f4d9,2026-09-19,5,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1951/How%20to%20Choose%20a%20Valve.pdf,,schematic,pdf,200,564809,c017da05090f4981d8cd08be5fdd70b2e7337ceb4a180b9259ae8bee2ed9a72a,2026-09-19,3,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
https://keith-snook.info/wireless-world-articles/Wireless-World-1951/Intermodulation%20Distortion%20in%20Gramophone%20Pickups.pdf,,schematic,pdf,200,590057,87aae7482cec8de9ffefb01d36090aec0346c722d7f38bfa79e62257fdb66bb2,2026-09-19,4,ocr_boxes,2026-09-20,ocr_boxes-1,2026-09-20,parts-2026-09-20e,,,
