id,key,title,url,parent,role,year,month,pages,sha
0,https://schematicheaven.net/fenderamps/fender_30_schem.pdf,30 fender 30 schem,https://schematicheaven.net/fenderamps/fender_30_schem.pdf,,service_manual,,,1,499bd4aeba551a1d
1,https://schematicheaven.net/fenderamps/fender_75_schem.pdf,75 fender 75 schem,https://schematicheaven.net/fenderamps/fender_75_schem.pdf,,service_manual,,,2,9c950517495fb7d6
10,https://schematicheaven.net/fenderamps/champ_5c1_schem.pdf,5C1 champ 5c1 schem,https://schematicheaven.net/fenderamps/champ_5c1_schem.pdf,,service_manual,,,2,62f4d3999164cb81
100,https://schematicheaven.net/effects/binson_pe603t_echorec.pdf,Binson Echorec P.E. 603-T binson pe603t echorec,https://schematicheaven.net/effects/binson_pe603t_echorec.pdf,,service_manual,,,4,f77e3b0fbf5e233b
101,https://schematicheaven.net/effects/meazzi_factotum_echomatic_drum.pdf,Meazzi Echomatic Drum meazzi factotum echomatic drum,https://schematicheaven.net/effects/meazzi_factotum_echomatic_drum.pdf,,service_manual,,,2,452cd82b4bead6e8
102,https://schematicheaven.net/effects/meazzi_factotum_echomatic_SS.pdf,Meazzi Echomatic SS meazzi factotum echomatic SS,https://schematicheaven.net/effects/meazzi_factotum_echomatic_SS.pdf,,service_manual,,,3,a702f8e2d06d7f81
103,https://schematicheaven.net/effects/meazzi_factotum_echomatic_tube.pdf,Meazzi Echomatic Tube meazzi factotum echomatic tube,https://schematicheaven.net/effects/meazzi_factotum_echomatic_tube.pdf,,service_manual,,,3,70d57f894fc71688
104,https://schematicheaven.net/effects/meazzi_factotum_stereo_echomatic.pdf,Meazzi FS-EchoMatic meazzi factotum stereo echomatic,https://schematicheaven.net/effects/meazzi_factotum_stereo_echomatic.pdf,,service_manual,,,1,60d9942abc984ccc
105,https://schematicheaven.net/effects/telray_echovolume_evo-1_oilcan.pdf,Tel-Ray/Morley Echo-Volume EVO-1 telray echovolume evo-1 oilcan,https://schematicheaven.net/effects/telray_echovolume_evo-1_oilcan.pdf,,service_manual,,,1,2b6ebc19778712be
106,https://schematicheaven.net/effects/telray_electrostatic_delay_line_oilcan.pdf,Tel-Ray/Morley Electrostatic Delay telray electrostatic delay line oilcan,https://schematicheaven.net/effects/telray_electrostatic_delay_line_oilcan.pdf,,service_manual,,,1,5bdfb3b30e87a423
107,https://schematicheaven.net/effects/boss_df2_distortion_feedbacker.pdf,Boss DF-2 Feedbacker boss df2 distortion feedbacker,https://schematicheaven.net/effects/boss_df2_distortion_feedbacker.pdf,,service_manual,,,1,56edbd543ec19b3f
108,https://schematicheaven.net/effects/boss_hm2_heavymetal_dist.pdf,Boss HM-2 Heavymetal boss hm2 heavymetal dist,https://schematicheaven.net/effects/boss_hm2_heavymetal_dist.pdf,,service_manual,,,1,b5395a9c9f8bf292
109,https://schematicheaven.net/effects/boss_md2_megadist.pdf,Boss MD-2 Mega boss md2 megadist,https://schematicheaven.net/effects/boss_md2_megadist.pdf,,service_manual,,,1,9409b129f03c479c
10a,https://schematicheaven.net/effects/boss_mt2_metalzone_eqdist.pdf,Boss Metalzone EQ boss mt2 metalzone eqdist,https://schematicheaven.net/effects/boss_mt2_metalzone_eqdist.pdf,,service_manual,,,4,1e6dce823d08a97f
10b,https://schematicheaven.net/effects/dodfx53_classic_tube.pdf,DOD FX-53 Classic Tube dodfx53 classic tube,https://schematicheaven.net/effects/dodfx53_classic_tube.pdf,,service_manual,,,1,fc4166167ef30822
10c,https://schematicheaven.net/effects/dodfx55b_dist.pdf,DOD FX-55B Supra dodfx55b dist,https://schematicheaven.net/effects/dodfx55b_dist.pdf,,service_manual,,,1,e76c40335fca0f05
10d,https://schematicheaven.net/effects/dodfx56_american_metal.pdf,DOD FX56 American Metal dodfx56 american metal,https://schematicheaven.net/effects/dodfx56_american_metal.pdf,,service_manual,,,1,da2396bb182f4507
10e,https://schematicheaven.net/effects/dodfx57_hardrock_dist.pdf,DOD FX-57 Hardrock dodfx57 hardrock dist,https://schematicheaven.net/effects/dodfx57_hardrock_dist.pdf,,service_manual,,,1,a53f80c73b9f558e
10f,https://schematicheaven.net/effects/dodfx59_thrashmaster_dist.pdf,DOD FX-59 Thrashmaster dodfx59 thrashmaster dist,https://schematicheaven.net/effects/dodfx59_thrashmaster_dist.pdf,,service_manual,,,1,555201793d62a1b1
10g,https://schematicheaven.net/effects/dodfx69b_grunge_dist.pdf,DOD FX-69B Grunge dodfx69b grunge dist,https://schematicheaven.net/effects/dodfx69b_grunge_dist.pdf,,service_manual,,,1,71272f8c1c969074
10h,https://schematicheaven.net/effects/dodfx70c_corrosion_dist.pdf,DOD FX-70c Corrosion dodfx70c corrosion dist,https://schematicheaven.net/effects/dodfx70c_corrosion_dist.pdf,,service_manual,,,1,4b3b7fc778a94930
10i,https://schematicheaven.net/effects/dodfx76_punkifier_dist.pdf,DOD FX-76 Punkifier dodfx76 punkifier dist,https://schematicheaven.net/effects/dodfx76_punkifier_dist.pdf,,service_manual,,,1,3d8c714f0227aea3
10j,https://schematicheaven.net/effects/dodfx86_deathmetal_dist.pdf,DOD FX-86 Deathmetal dodfx86 deathmetal dist,https://schematicheaven.net/effects/dodfx86_deathmetal_dist.pdf,,service_manual,,,1,9f6f1555f86d9398
10k,https://schematicheaven.net/effects/eh_bigmuff.pdf,ElectroHarmonix Bigmuff eh bigmuff,https://schematicheaven.net/effects/eh_bigmuff.pdf,,service_manual,,,1,df5475436f25a5a4
10l,https://schematicheaven.net/effects/eh_littlebigmuff.pdf,ElectroHarmonix Little Bigmuff eh littlebigmuff,https://schematicheaven.net/effects/eh_littlebigmuff.pdf,,service_manual,,,1,5c27550441338ce0
10m,https://schematicheaven.net/effects/eh_hottubes_dist.pdf,ElectroHarmonix Hot Tubes eh hottubes dist,https://schematicheaven.net/effects/eh_hottubes_dist.pdf,,service_manual,,,1,6aa0a73cce464487
10n,https://schematicheaven.net/effects/ibanez_ds10_distcharger.pdf,Ibanez DS-10 ibanez ds10 distcharger,https://schematicheaven.net/effects/ibanez_ds10_distcharger.pdf,,service_manual,,,1,bf0091904176114d
10o,https://schematicheaven.net/effects/ibanez_pl5_powerlead.pdf,Ibanez PL-5 PowerLead ibanez pl5 powerlead,https://schematicheaven.net/effects/ibanez_pl5_powerlead.pdf,,service_manual,,,1,3b82f92ade0a3259
10p,https://schematicheaven.net/effects/ibanez_sd2_sonicdist.pdf,Ibanez SD-2 Sonic Distortion ibanez sd2 sonicdist,https://schematicheaven.net/effects/ibanez_sd2_sonicdist.pdf,,service_manual,,,1,841a4e5efae47fa2
10q,https://schematicheaven.net/effects/ibanez_tm5_thrashmetal_dist.pdf,Ibanez TM-5 ThrashMetal ibanez tm5 thrashmetal dist,https://schematicheaven.net/effects/ibanez_tm5_thrashmetal_dist.pdf,,service_manual,,,1,c80465adb267c333
10r,https://schematicheaven.net/effects/ggg_maxxon_sonicdistortion_sd9.pdf,Maxxon SD-9 Sonic Distortion ggg maxxon sonicdistortion sd9,https://schematicheaven.net/effects/ggg_maxxon_sonicdistortion_sd9.pdf,,service_manual,,,1,a98750de40c25187
10s,https://schematicheaven.net/effects/mxr_dist_plus.pdf,MXR M-104 Distortion Plus mxr dist plus,https://schematicheaven.net/effects/mxr_dist_plus.pdf,,service_manual,,,1,442e3ba346dfc510
10t,https://schematicheaven.net/effects/nobels_dt1_dist.pdf,Nobels DT-1 nobels dt1 dist,https://schematicheaven.net/effects/nobels_dt1_dist.pdf,,service_manual,,,1,d90b48619d2f98ed
10u,https://schematicheaven.net/effects/nobels_dtsn_dist_special.pdf,Nobels DT-SN nobels dtsn dist special,https://schematicheaven.net/effects/nobels_dtsn_dist_special.pdf,,service_manual,,,1,0e8426e9c4511a5d
10v,https://schematicheaven.net/effects/nobels_dtxn_dist_extreme.pdf,Nobels DT-XN nobels dtxn dist extreme,https://schematicheaven.net/effects/nobels_dtxn_dist_extreme.pdf,,service_manual,,,1,e91467c192ef68e0
10w,https://schematicheaven.net/effects/proco_rat_dist.pdf,ProCo Rat proco rat dist,https://schematicheaven.net/effects/proco_rat_dist.pdf,,service_manual,,,1,f52f86604812ad7a
10x,https://schematicheaven.net/effects/telray_bigfoot_pwramp_bpa_dist.pdf,Tel-Ray/Morley BPA Bigfoot telray bigfoot pwramp bpa dist,https://schematicheaven.net/effects/telray_bigfoot_pwramp_bpa_dist.pdf,,service_manual,,,1,c7300b318d532e7a
10y,https://schematicheaven.net/effects/boss_tw1_touchwah.pdf,Boss TW-1 Touchwah boss tw1 touchwah,https://schematicheaven.net/effects/boss_tw1_touchwah.pdf,,service_manual,,,1,29f8c21d1e2f5f8a
10z,https://schematicheaven.net/effects/dod440_envelope.pdf,DOD 440 dod440 envelope,https://schematicheaven.net/effects/dod440_envelope.pdf,,service_manual,,,1,fdd6d32e16e0db50
